index,lon,lat,alt,
318,-73.91548968,45.45486929,-7.27316093,
319,-73.91549208,45.45486846,-7.27401543,
320,-73.91549487,45.45486764,-7.27361584,
321,-73.91549736,45.45486688,-7.27188635,
322,-73.91549977,45.45486614,-7.26916552,
323,-73.91550268,45.45486528,-7.26555204,
324,-73.91550568,45.45486430,-7.26174736,
325,-73.91550831,45.45486349,-7.25878525,
326,-73.91551108,45.45486272,-7.25609398,
327,-73.91551404,45.45486180,-7.25458288,
328,-73.91551654,45.45486107,-7.25300312,
329,-73.91551903,45.45486012,-7.25230074,
330,-73.91552174,45.45485931,-7.25351429,
331,-73.91552408,45.45485841,-7.25386477,
332,-73.91552650,45.45485761,-7.25454998,
333,-73.91552916,45.45485691,-7.25400400,
334,-73.91553136,45.45485619,-7.25366640,
335,-73.91553375,45.45485549,-7.25409508,
336,-73.91553582,45.45485485,-7.25475883,
337,-73.91553858,45.45485400,-7.25524187,
338,-73.91554113,45.45485328,-7.25616217,
339,-73.91554419,45.45485258,-7.25886393,
340,-73.91554645,45.45485191,-7.26046944,
341,-73.91554872,45.45485125,-7.26120090,
342,-73.91555062,45.45485086,-7.26043510,
343,-73.91555192,45.45485064,-7.26008844,
344,-73.91555253,45.45485060,-7.25886822,
345,-73.91555307,45.45485055,-7.26006699,
346,-73.91555335,45.45485054,-7.26316261,
347,-73.91555356,45.45485055,-7.26800728,
348,-73.91555347,45.45485064,-7.27264500,
349,-73.91555338,45.45485087,-7.27623367,
350,-73.91555325,45.45485101,-7.27797937,
351,-73.91555287,45.45485126,-7.27526379,
352,-73.91555235,45.45485150,-7.26782322,
353,-73.91555196,45.45485174,-7.25737524,
354,-73.91555112,45.45485210,-7.24782610,
355,-73.91555082,45.45485233,-7.24245262,
356,-73.91555032,45.45485242,-7.23846436,
357,-73.91554994,45.45485272,-7.23632574,
358,-73.91554951,45.45485300,-7.23572159,
359,-73.91554920,45.45485324,-7.23597288,
360,-73.91554898,45.45485343,-7.23662186,
361,-73.91554861,45.45485362,-7.23821974,
362,-73.91554833,45.45485380,-7.23856163,
363,-73.91554815,45.45485389,-7.23638725,
364,-73.91554780,45.45485411,-7.23529196,
365,-73.91554739,45.45485440,-7.23411846,
366,-73.91554709,45.45485468,-7.23344231,
367,-73.91554680,45.45485480,-7.23308754,
368,-73.91554617,45.45485496,-7.23218679,
369,-73.91554566,45.45485531,-7.23229742,
370,-73.91554508,45.45485559,-7.23351955,
371,-73.91554425,45.45485594,-7.23344851,
372,-73.91554355,45.45485643,-7.23328495,
373,-73.91554247,45.45485673,-7.23609781,
374,-73.91554150,45.45485729,-7.24084902,
375,-73.91554015,45.45485776,-7.24300480,
376,-73.91553879,45.45485821,-7.24470711,
377,-73.91553697,45.45485853,-7.24440289,
378,-73.91553555,45.45485915,-7.24132347,
379,-73.91553381,45.45485959,-7.23804665,
380,-73.91553226,45.45486019,-7.23565245,
381,-73.91553079,45.45486065,-7.23971462,
382,-73.91552932,45.45486117,-7.24663973,
383,-73.91552762,45.45486172,-7.25458288,
384,-73.91552598,45.45486230,-7.25958157,
385,-73.91552432,45.45486284,-7.26229572,
386,-73.91552265,45.45486334,-7.26232624,
387,-73.91552079,45.45486392,-7.26377773,
388,-73.91551862,45.45486461,-7.25994587,
389,-73.91551655,45.45486535,-7.25335550,
390,-73.91551453,45.45486620,-7.24847317,
391,-73.91551241,45.45486713,-7.24295139,
392,-73.91550977,45.45486807,-7.23748398,
393,-73.91550735,45.45486900,-7.23800135,
394,-73.91550475,45.45487000,-7.24138308,
